Deposit ID,Date_2025,Depo,Volume_2025,Date_2024_Original,Volume_2024_Original
6,2025-06-18,Edmond Hope Center,87.56463804186674,2024-06-18,81.68
6,2025-06-18,Edmond Hope Center,109.43335321128977,2024-06-18,99.46
23,2025-06-18,Flint Hills- Riley County Health Department,78.60631406181167,2024-06-18,72.69
3,2025-06-18,Integris Baptist,68.90303397644448,2024-06-18,70.52
16,2025-06-18,KUMC - University of Kansas Health System,84.36659055809784,2024-06-18,73.92
22,2025-06-18,Kansas Birth Justice Society,82.42056813516845,2024-06-18,83.95
1,2025-06-18,Oklahoma Mothers’ Milk Bank,117.72496651095642,2024-06-18,117.45
1,2025-06-18,Oklahoma Mothers’ Milk Bank,149.90936397215998,2024-06-18,150.0
32,2025-06-18,Pontotoc County,91.1530366709926,2024-06-18,90.57
11,2025-06-18,Tulsa Hillcrest Hospital,75.55162378043597,2024-06-18,78.39
5,2025-06-18,Variety Care- Lafayette,121.76784860945686,2024-06-18,107.64
2,2025-06-19,Integris Southwest,104.0408012003361,2024-06-19,108.03
25,2025-06-19,South Central Medical Center,56.69796324208068,2024-06-19,54.52
8,2025-06-19,St. Anthony Shawnee Hospital,105.93300752295733,2024-06-19,105.47
12,2025-06-19,St. John Owasso,92.18325172677737,2024-06-19,83.66
5,2025-06-19,Variety Care- Lafayette,140.22370025106684,2024-06-19,126.86
34,2025-06-20,Carter County Health Department,65.0828795896729,2024-06-20,63.84
29,2025-06-20,Grady County,96.09779705195072,2024-06-20,90.96
17,2025-06-20,KUMC - Kansas Health Systems – St. Francis Campus,58.560534727217195,2024-06-20,55.14
9,2025-06-20,OU Children’s Hospital,53.24719504303004,2024-06-20,55.32
1,2025-06-20,Oklahoma Mothers’ Milk Bank,119.70514673098646,2024-06-20,125.12
18,2025-06-20,Shawnee Mission MC,56.84196030238963,2024-06-20,59.56
20,2025-06-20,Southeast KS Health Department,54.137896861755884,2024-06-20,50.0
8,2025-06-20,St. Anthony Shawnee Hospital,101.7647531544416,2024-06-20,104.07
8,2025-06-20,St. Anthony Shawnee Hospital,105.88503738295609,2024-06-20,102.58
8,2025-06-20,St. Anthony Shawnee Hospital,96.47637841613002,2024-06-20,84.43
12,2025-06-20,St. John Owasso,62.729891357589516,2024-06-20,55.45
11,2025-06-20,Tulsa Hillcrest Hospital,56.498333456872714,2024-06-20,50.0
19,2025-06-20,Woven Leaf,53.47560188740525,2024-06-20,51.05
30,2025-06-21,Beckham County,53.55985860802856,2024-06-21,53.49
7,2025-06-21,Canadian Valley,65.35872973708278,2024-06-21,68.05
6,2025-06-21,Edmond Hope Center,134.2143437904481,2024-06-21,122.44
13,2025-06-21,Jane Phillips Medical Center,58.06622414647912,2024-06-21,56.17
10,2025-06-21,OBI,83.74571308634576,2024-06-21,73.06
21,2025-06-21,Salina Regional,84.61246952019155,2024-06-21,85.5
20,2025-06-21,Southeast KS Health Department,85.5639307637499,2024-06-21,75.23
8,2025-06-21,St. Anthony Shawnee Hospital,117.93911439924668,2024-06-21,117.7
12,2025-06-21,St. John Owasso,54.041746014740745,2024-06-21,50.0
15,2025-06-21,YWCA East,136.64651018452693,2024-06-21,128.54
7,2025-06-22,Canadian Valley,75.15713754384336,2024-06-22,75.53
27,2025-06-22,Comanche County Memorial Hospital,70.63836226614661,2024-06-22,69.26
6,2025-06-22,Edmond Hope Center,93.55478713947562,2024-06-22,81.75
3,2025-06-22,Integris Baptist,112.16604879951574,2024-06-22,115.3
3,2025-06-22,Integris Baptist,91.94739050706737,2024-06-22,93.8
35,2025-06-22,Jackson County Altus,52.13932486688336,2024-06-22,50.0
33,2025-06-22,McIntosh County,57.40054414512455,2024-06-22,53.56
14,2025-06-22,YWCA South,106.51058795322567,2024-06-22,106.49
30,2025-06-23,Beckham County,62.94765481658542,2024-06-23,65.33
7,2025-06-23,Canadian Valley,84.05541184735922,2024-06-23,79.13
4,2025-06-23,Cleveland County Moore,150.57901273847818,2024-06-23,137.57
4,2025-06-23,Cleveland County Moore,125.68302661900711,2024-06-23,115.14
6,2025-06-23,Edmond Hope Center,173.61909779307527,2024-06-23,155.0
23,2025-06-23,Flint Hills- Riley County Health Department,131.27726882437676,2024-06-23,117.0
35,2025-06-23,Jackson County Altus,48.64768871869217,2024-06-23,50.0
8,2025-06-23,St. Anthony Shawnee Hospital,109.13809830180388,2024-06-23,103.48
5,2025-06-23,Variety Care- Lafayette,93.45212368896706,2024-06-23,88.27
19,2025-06-23,Woven Leaf,52.491864156192996,2024-06-23,54.32
7,2025-06-24,Canadian Valley,140.55843887167296,2024-06-24,123.39
29,2025-06-24,Grady County,102.1926341922901,2024-06-24,98.99
2,2025-06-24,Integris Southwest,80.28074608852269,2024-06-24,77.07
2,2025-06-24,Integris Southwest,96.86042153937719,2024-06-24,98.52
9,2025-06-24,OU Children’s Hospital,62.01397734982724,2024-06-24,57.41
1,2025-06-24,Oklahoma Mothers’ Milk Bank,112.33633305283242,2024-06-24,103.65
8,2025-06-24,St. Anthony Shawnee Hospital,100.18355939578903,2024-06-24,89.45
8,2025-06-24,St. Anthony Shawnee Hospital,82.3855436371756,2024-06-24,79.03
11,2025-06-24,Tulsa Hillcrest Hospital,162.27558490103144,2024-06-24,155.0
4,2025-06-25,Cleveland County Moore,135.3095408868541,2024-06-25,121.76
6,2025-06-25,Edmond Hope Center,126.7726389536013,2024-06-25,119.7
23,2025-06-25,Flint Hills- Riley County Health Department,89.73896452133417,2024-06-25,93.44
3,2025-06-25,Integris Baptist,77.26429855060356,2024-06-25,69.78
2,2025-06-25,Integris Southwest,94.1320199708858,2024-06-25,93.97
13,2025-06-25,Jane Phillips Medical Center,54.86371439085115,2024-06-25,52.66
9,2025-06-25,OU Children’s Hospital,85.53671805311295,2024-06-25,81.27
8,2025-06-25,St. Anthony Shawnee Hospital,107.56326325121923,2024-06-25,109.43
12,2025-06-25,St. John Owasso,49.513637821359744,2024-06-25,50.0
11,2025-06-25,Tulsa Hillcrest Hospital,69.40260273302854,2024-06-25,72.11
31,2025-06-26,Custer County,68.6600977493363,2024-06-26,65.15
6,2025-06-26,Edmond Hope Center,90.05425800514962,2024-06-26,86.57
6,2025-06-26,Edmond Hope Center,46.925382391311,2024-06-26,45.0
3,2025-06-26,Integris Baptist,101.62711761400905,2024-06-26,92.02
3,2025-06-26,Integris Baptist,60.556012939691946,2024-06-26,62.88
16,2025-06-26,KUMC - University of Kansas Health System,99.10608767625743,2024-06-26,88.05
22,2025-06-26,Kansas Birth Justice Society,97.00516165540621,2024-06-26,101.53
9,2025-06-26,OU Children’s Hospital,97.71275376132822,2024-06-26,85.19
21,2025-06-26,Salina Regional,130.23467310953623,2024-06-26,118.25
18,2025-06-26,Shawnee Mission MC,50.80215064871497,2024-06-26,50.0
18,2025-06-26,Shawnee Mission MC,83.17321043615303,2024-06-26,83.36
25,2025-06-26,South Central Medical Center,65.1680395529189,2024-06-26,57.88
25,2025-06-26,South Central Medical Center,66.13172574909132,2024-06-26,58.83
14,2025-06-26,YWCA South,91.88331834785082,2024-06-26,92.72
36,2025-06-27,Alliance Health Woodward,78.29017591640778,2024-06-27,72.4
7,2025-06-27,Canadian Valley,115.58986649605451,2024-06-27,109.28
7,2025-06-27,Canadian Valley,110.2969625660692,2024-06-27,104.58
34,2025-06-27,Carter County Health Department,69.7148913839773,2024-06-27,71.79
2,2025-06-27,Integris Southwest,152.33488950138147,2024-06-27,134.59
17,2025-06-27,KUMC - Kansas Health Systems – St. Francis Campus,121.158334016005,2024-06-27,106.01
22,2025-06-27,Kansas Birth Justice Society,143.54852162338298,2024-06-27,128.81
10,2025-06-27,OBI,68.79790858436533,2024-06-27,69.44
1,2025-06-27,Oklahoma Mothers’ Milk Bank,98.55536834422027,2024-06-27,96.05
5,2025-06-27,Variety Care- Lafayette,133.64244822647996,2024-06-27,120.93
15,2025-06-27,YWCA East,99.36208202712125,2024-06-27,94.67
7,2025-06-28,Canadian Valley,119.8349458477033,2024-06-28,108.0
4,2025-06-28,Cleveland County Moore,143.76865575603392,2024-06-28,126.89
6,2025-06-28,Edmond Hope Center,108.46980092934035,2024-06-28,101.8
23,2025-06-28,Flint Hills- Riley County Health Department,102.58607170690443,2024-06-28,104.51
23,2025-06-28,Flint Hills- Riley County Health Department,117.62052915420978,2024-06-28,107.99
3,2025-06-28,Integris Baptist,95.16161030413379,2024-06-28,94.46
3,2025-06-28,Integris Baptist,131.47650681948267,2024-06-28,118.6
33,2025-06-28,McIntosh County,53.84582417550303,2024-06-28,50.0
9,2025-06-28,OU Children’s Hospital,52.8302886724614,2024-06-28,50.0
8,2025-06-28,St. Anthony Shawnee Hospital,102.54889957921739,2024-06-28,99.64
4,2025-06-29,Cleveland County Moore,110.08046419596907,2024-06-29,108.63
6,2025-06-29,Edmond Hope Center,96.9241210628703,2024-06-29,99.09
6,2025-06-29,Edmond Hope Center,93.77987729455792,2024-06-29,95.03
2,2025-06-29,Integris Southwest,118.50751347385234,2024-06-29,104.76
17,2025-06-29,KUMC - Kansas Health Systems – St. Francis Campus,130.403212375435,2024-06-29,113.72
33,2025-06-29,McIntosh County,56.439897100078696,2024-06-29,50.0
20,2025-06-29,Southeast KS Health Department,86.32813184075279,2024-06-29,76.98
12,2025-06-29,St. John Owasso,50.26904487377809,2024-06-29,50.0
12,2025-06-29,St. John Owasso,64.2375472505171,2024-06-29,64.86
24,2025-06-29,Washington Regional Medical Center,55.432613504382545,2024-06-29,50.0
26,2025-06-30,Andrew County,62.880253758554225,2024-06-30,54.83
26,2025-06-30,Andrew County,74.62304279753653,2024-06-30,66.25
30,2025-06-30,Beckham County,73.5368281059262,2024-06-30,65.28
7,2025-06-30,Canadian Valley,115.54097612385598,2024-06-30,109.93
4,2025-06-30,Cleveland County Moore,133.284733538784,2024-06-30,124.21
31,2025-06-30,Custer County,74.03900285386737,2024-06-30,76.59
3,2025-06-30,Integris Baptist,109.50485515083935,2024-06-30,105.95
2,2025-06-30,Integris Southwest,132.47565873442235,2024-06-30,119.27
1,2025-06-30,Oklahoma Mothers’ Milk Bank,106.54695913226547,2024-06-30,102.64
21,2025-06-30,Salina Regional,112.22877546009072,2024-06-30,114.47
21,2025-06-30,Salina Regional,101.4904316740808,2024-06-30,88.76
8,2025-06-30,St. Anthony Shawnee Hospital,60.81036205480886,2024-06-30,61.85
5,2025-06-30,Variety Care- Lafayette,127.81956861177515,2024-06-30,117.96
5,2025-06-30,Variety Care- Lafayette,140.9814632763347,2024-06-30,130.91
19,2025-06-30,Woven Leaf,57.31792680995855,2024-06-30,53.03
36,2025-07-01,Alliance Health Woodward,50.643501131837475,2024-07-01,50.0
7,2025-07-01,Canadian Valley,121.36139490592949,2024-07-01,108.91
34,2025-07-01,Carter County Health Department,56.402580530178014,2024-07-01,50.0
6,2025-07-01,Edmond Hope Center,52.90793754985545,2024-07-01,50.0
6,2025-07-01,Edmond Hope Center,110.99581561041468,2024-07-01,101.64
3,2025-07-01,Integris Baptist,95.21404953935537,2024-07-01,99.96
3,2025-07-01,Integris Baptist,61.28313076200524,2024-07-01,55.9
17,2025-07-01,KUMC - Kansas Health Systems – St. Francis Campus,84.0003349151592,2024-07-01,79.1
9,2025-07-01,OU Children’s Hospital,104.17030003075014,2024-07-01,107.85
9,2025-07-01,OU Children’s Hospital,56.08177053157164,2024-07-01,50.0
1,2025-07-01,Oklahoma Mothers’ Milk Bank,49.224182601322426,2024-07-01,45.0
20,2025-07-01,Southeast KS Health Department,105.24830250668768,2024-07-01,100.79
12,2025-07-01,St. John Owasso,86.11200848949565,2024-07-01,83.16
11,2025-07-01,Tulsa Hillcrest Hospital,59.6345135461993,2024-07-01,60.7
5,2025-07-01,Variety Care- Lafayette,85.00248402958397,2024-07-01,86.08
19,2025-07-01,Woven Leaf,75.56105375607495,2024-07-01,67.84
14,2025-07-01,YWCA South,101.81159350999066,2024-07-01,96.46
7,2025-07-02,Canadian Valley,91.63544901362312,2024-07-02,90.1
7,2025-07-02,Canadian Valley,100.87246242887169,2024-07-02,103.1
2,2025-07-02,Integris Southwest,92.78299368919814,2024-07-02,95.64
13,2025-07-02,Jane Phillips Medical Center,66.23238201053104,2024-07-02,60.63
33,2025-07-02,McIntosh County,57.18289252481727,2024-07-02,54.52
10,2025-07-02,OBI,64.57052591909972,2024-07-02,63.33
9,2025-07-02,OU Children’s Hospital,109.98842537311523,2024-07-02,105.57
1,2025-07-02,Oklahoma Mothers’ Milk Bank,133.70866672540828,2024-07-02,133.98
32,2025-07-02,Pontotoc County,49.23761593135744,2024-07-02,50.0
8,2025-07-02,St. Anthony Shawnee Hospital,100.59297903731925,2024-07-02,98.47
8,2025-07-02,St. Anthony Shawnee Hospital,122.35331910295795,2024-07-02,109.67
8,2025-07-02,St. Anthony Shawnee Hospital,114.92091096391356,2024-07-02,103.05
4,2025-07-03,Cleveland County Moore,106.30194200399994,2024-07-03,97.77
6,2025-07-03,Edmond Hope Center,68.3944019791496,2024-07-03,62.19
23,2025-07-03,Flint Hills- Riley County Health Department,97.08461359060146,2024-07-03,92.97
23,2025-07-03,Flint Hills- Riley County Health Department,142.12157817701302,2024-07-03,147.44
2,2025-07-03,Integris Southwest,103.799254286256,2024-07-03,96.09
2,2025-07-03,Integris Southwest,124.443956208638,2024-07-03,114.67
35,2025-07-03,Jackson County Altus,74.10947154229731,2024-07-03,75.99
13,2025-07-03,Jane Phillips Medical Center,64.92261882066124,2024-07-03,63.62
17,2025-07-03,KUMC - Kansas Health Systems – St. Francis Campus,96.0961688843023,2024-07-03,89.24
22,2025-07-03,Kansas Birth Justice Society,88.84695937873902,2024-07-03,77.54
9,2025-07-03,OU Children’s Hospital,110.56986251348688,2024-07-03,106.31
18,2025-07-03,Shawnee Mission MC,81.8744350826412,2024-07-03,76.22
19,2025-07-03,Woven Leaf,82.25019350587681,2024-07-03,73.55
19,2025-07-03,Woven Leaf,50.75104015431698,2024-07-03,50.0
28,2025-07-04,Garfield County Health Department,82.4523650211999,2024-07-04,83.71
29,2025-07-04,Grady County,100.52204392537097,2024-07-04,89.96
3,2025-07-04,Integris Baptist,82.73960945522084,2024-07-04,86.49
1,2025-07-04,Oklahoma Mothers’ Milk Bank,121.39891984555008,2024-07-04,115.34
21,2025-07-04,Salina Regional,114.21045309122331,2024-07-04,105.89
21,2025-07-04,Salina Regional,69.67423903977881,2024-07-04,63.99
20,2025-07-04,Southeast KS Health Department,52.05300751550314,2024-07-04,51.75
8,2025-07-04,St. Anthony Shawnee Hospital,124.76087962196935,2024-07-04,125.7
12,2025-07-04,St. John Owasso,109.31877179046447,2024-07-04,109.82
11,2025-07-04,Tulsa Hillcrest Hospital,50.55310676696732,2024-07-04,50.0
24,2025-07-04,Washington Regional Medical Center,56.05737258905786,2024-07-04,50.0
4,2025-07-05,Cleveland County Moore,102.69389063860265,2024-07-05,92.71
3,2025-07-05,Integris Baptist,109.10776127986828,2024-07-05,98.9
3,2025-07-05,Integris Baptist,110.16245287631563,2024-07-05,101.72
9,2025-07-05,OU Children’s Hospital,105.2536111595494,2024-07-05,97.4
18,2025-07-05,Shawnee Mission MC,70.063851416203,2024-07-05,69.92
12,2025-07-05,St. John Owasso,56.88304818448482,2024-07-05,50.0
5,2025-07-05,Variety Care- Lafayette,122.7895907105541,2024-07-05,109.22
15,2025-07-05,YWCA East,156.67233843846242,2024-07-05,155.0
26,2025-07-06,Andrew County,55.27582082587976,2024-07-06,52.18
7,2025-07-06,Canadian Valley,80.96297785992779,2024-07-06,76.23
4,2025-07-06,Cleveland County Moore,156.9735662881691,2024-07-06,144.79
6,2025-07-06,Edmond Hope Center,134.83220502371339,2024-07-06,118.94
3,2025-07-06,Integris Baptist,160.83405472296673,2024-07-06,142.15
17,2025-07-06,KUMC - Kansas Health Systems – St. Francis Campus,86.54288347718241,2024-07-06,77.07
10,2025-07-06,OBI,64.53449619327817,2024-07-06,66.38
9,2025-07-06,OU Children’s Hospital,81.19866522764089,2024-07-06,78.49
1,2025-07-06,Oklahoma Mothers’ Milk Bank,140.72688705825834,2024-07-06,137.15
18,2025-07-06,Shawnee Mission MC,85.34453217762345,2024-07-06,87.79
8,2025-07-06,St. Anthony Shawnee Hospital,62.582942858516965,2024-07-06,60.21
11,2025-07-06,Tulsa Hillcrest Hospital,47.92024675171405,2024-07-06,50.0
5,2025-07-06,Variety Care- Lafayette,121.65144491602256,2024-07-06,116.74
24,2025-07-06,Washington Regional Medical Center,57.268003285106595,2024-07-06,50.0
15,2025-07-06,YWCA East,123.18246866176837,2024-07-06,112.19
36,2025-07-07,Alliance Health Woodward,59.044621173341135,2024-07-07,52.64
4,2025-07-07,Cleveland County Moore,120.68065561057534,2024-07-07,119.96
6,2025-07-07,Edmond Hope Center,92.3028469268355,2024-07-07,91.53
13,2025-07-07,Jane Phillips Medical Center,79.10294047849297,2024-07-07,71.86
16,2025-07-07,KUMC - University of Kansas Health System,128.1383363091704,2024-07-07,112.15
1,2025-07-07,Oklahoma Mothers’ Milk Bank,164.3001297621097,2024-07-07,150.0
1,2025-07-07,Oklahoma Mothers’ Milk Bank,133.64761896200935,2024-07-07,132.2
21,2025-07-07,Salina Regional,91.31954424763963,2024-07-07,80.66
8,2025-07-07,St. Anthony Shawnee Hospital,143.84795324939077,2024-07-07,128.91
5,2025-07-07,Variety Care- Lafayette,128.34056617214458,2024-07-07,115.52
15,2025-07-07,YWCA East,90.72562873996544,2024-07-07,95.14
36,2025-07-08,Alliance Health Woodward,48.46534470195441,2024-07-08,50.0
26,2025-07-08,Andrew County,51.11019233349886,2024-07-08,50.79
6,2025-07-08,Edmond Hope Center,125.70587038321408,2024-07-08,125.91
2,2025-07-08,Integris Southwest,119.63205560158,2024-07-08,109.68
16,2025-07-08,KUMC - University of Kansas Health System,97.99335391595848,2024-07-08,87.14
9,2025-07-08,OU Children’s Hospital,103.00989934027638,2024-07-08,97.35
5,2025-07-08,Variety Care- Lafayette,133.40003043056106,2024-07-08,137.17
4,2025-07-09,Cleveland County Moore,148.33134646951402,2024-07-09,138.67
4,2025-07-09,Cleveland County Moore,109.06695603723419,2024-07-09,96.47
6,2025-07-09,Edmond Hope Center,81.2504342284933,2024-07-09,80.49
6,2025-07-09,Edmond Hope Center,111.86580815810272,2024-07-09,110.76
3,2025-07-09,Integris Baptist,74.40513729099482,2024-07-09,73.65
17,2025-07-09,KUMC - Kansas Health Systems – St. Francis Campus,73.83263565574383,2024-07-09,69.09
37,2025-07-09,McAlester Regional Health,50.43385874417677,2024-07-09,52.95
8,2025-07-09,St. Anthony Shawnee Hospital,145.8717467613976,2024-07-09,130.19
8,2025-07-09,St. Anthony Shawnee Hospital,95.7976224088093,2024-07-09,88.41
12,2025-07-09,St. John Owasso,52.18767965464506,2024-07-09,50.0
5,2025-07-09,Variety Care- Lafayette,121.39956969196842,2024-07-09,110.5
14,2025-07-09,YWCA South,92.56577159169439,2024-07-09,96.46
7,2025-07-10,Canadian Valley,80.1802039690165,2024-07-10,83.02
7,2025-07-10,Canadian Valley,77.60622343409972,2024-07-10,73.61
6,2025-07-10,Edmond Hope Center,110.9117165560664,2024-07-10,103.99
2,2025-07-10,Integris Southwest,85.96358106703114,2024-07-10,87.09
2,2025-07-10,Integris Southwest,116.13827395229113,2024-07-10,101.07
35,2025-07-10,Jackson County Altus,60.95185623561491,2024-07-10,61.08
16,2025-07-10,KUMC - University of Kansas Health System,112.47365799791582,2024-07-10,99.67
10,2025-07-10,OBI,88.29186451002182,2024-07-10,79.62
1,2025-07-10,Oklahoma Mothers’ Milk Bank,134.3685353692858,2024-07-10,119.85
19,2025-07-10,Woven Leaf,50.14334439529354,2024-07-10,52.4
7,2025-07-11,Canadian Valley,88.71035063764646,2024-07-11,79.47
17,2025-07-11,KUMC - Kansas Health Systems – St. Francis Campus,68.89870173945495,2024-07-11,61.2
37,2025-07-11,McAlester Regional Health,96.58861306977167,2024-07-11,86.56
9,2025-07-11,OU Children’s Hospital,120.91319626667439,2024-07-11,111.56
1,2025-07-11,Oklahoma Mothers’ Milk Bank,136.1366635147278,2024-07-11,120.27
1,2025-07-11,Oklahoma Mothers’ Milk Bank,132.07574623313525,2024-07-11,124.09
32,2025-07-11,Pontotoc County,63.877014866233736,2024-07-11,66.35
18,2025-07-11,Shawnee Mission MC,127.9154720445498,2024-07-11,119.57
20,2025-07-11,Southeast KS Health Department,88.59414973941918,2024-07-11,91.45
5,2025-07-11,Variety Care- Lafayette,121.20494068874204,2024-07-11,124.57
4,2025-07-12,Cleveland County Moore,135.4870439936289,2024-07-12,124.24
3,2025-07-12,Integris Baptist,84.32186804508522,2024-07-12,74.72
2,2025-07-12,Integris Southwest,82.5506938082929,2024-07-12,81.46
13,2025-07-12,Jane Phillips Medical Center,105.92311200134414,2024-07-12,106.19
17,2025-07-12,KUMC - Kansas Health Systems – St. Francis Campus,76.90345256707523,2024-07-12,69.61
16,2025-07-12,KUMC - University of Kansas Health System,81.69809291572068,2024-07-12,77.55
10,2025-07-12,OBI,82.55529121087531,2024-07-12,79.68
10,2025-07-12,OBI,70.82022097785726,2024-07-12,66.29
1,2025-07-12,Oklahoma Mothers’ Milk Bank,133.24153200189284,2024-07-12,124.36
20,2025-07-12,Southeast KS Health Department,51.93380014379188,2024-07-12,50.0
11,2025-07-12,Tulsa Hillcrest Hospital,76.757285847619,2024-07-12,71.71
24,2025-07-12,Washington Regional Medical Center,74.3989520383225,2024-07-12,71.75
19,2025-07-12,Woven Leaf,64.6187410975286,2024-07-12,60.04
4,2025-07-13,Cleveland County Moore,105.10950273309155,2024-07-13,100.34
4,2025-07-13,Cleveland County Moore,77.88698088385723,2024-07-13,80.78
31,2025-07-13,Custer County,128.40011294026274,2024-07-13,119.24
28,2025-07-13,Garfield County Health Department,75.94253202758668,2024-07-13,72.24
3,2025-07-13,Integris Baptist,100.46904924090421,2024-07-13,95.46
35,2025-07-13,Jackson County Altus,68.51012074172489,2024-07-13,68.45
22,2025-07-13,Kansas Birth Justice Society,99.1679517821319,2024-07-13,96.57
9,2025-07-13,OU Children’s Hospital,133.81296061022863,2024-07-13,121.79
1,2025-07-13,Oklahoma Mothers’ Milk Bank,105.95922662672487,2024-07-13,98.07
1,2025-07-13,Oklahoma Mothers’ Milk Bank,144.69230614160062,2024-07-13,135.21
8,2025-07-13,St. Anthony Shawnee Hospital,96.16418038937508,2024-07-13,94.06
15,2025-07-13,YWCA East,84.71593125861128,2024-07-13,87.26
14,2025-07-13,YWCA South,127.9997242547706,2024-07-13,112.27
30,2025-07-14,Beckham County,79.59938682456426,2024-07-14,80.29
4,2025-07-14,Cleveland County Moore,126.2903343107675,2024-07-14,120.91
31,2025-07-14,Custer County,68.13759577530793,2024-07-14,69.67
23,2025-07-14,Flint Hills- Riley County Health Department,108.534353319,2024-07-14,101.23
3,2025-07-14,Integris Baptist,107.91564955966375,2024-07-14,107.34
33,2025-07-14,McIntosh County,57.912254250686786,2024-07-14,60.38
9,2025-07-14,OU Children’s Hospital,88.87275915423237,2024-07-14,87.45
9,2025-07-14,OU Children’s Hospital,132.95989257774718,2024-07-14,126.23
21,2025-07-14,Salina Regional,77.9158321846905,2024-07-14,68.09
18,2025-07-14,Shawnee Mission MC,73.98106056170485,2024-07-14,70.7
8,2025-07-14,St. Anthony Shawnee Hospital,92.76900870012129,2024-07-14,93.78
8,2025-07-14,St. Anthony Shawnee Hospital,108.73318702016226,2024-07-14,108.07
34,2025-07-15,Carter County Health Department,53.220486433693004,2024-07-15,50.0
6,2025-07-15,Edmond Hope Center,64.47662491128078,2024-07-15,58.06
6,2025-07-15,Edmond Hope Center,96.62390375267447,2024-07-15,85.03
23,2025-07-15,Flint Hills- Riley County Health Department,77.28648024795515,2024-07-15,81.26
29,2025-07-15,Grady County,93.29657344575534,2024-07-15,88.64
22,2025-07-15,Kansas Birth Justice Society,97.04591384175929,2024-07-15,97.65
33,2025-07-15,McIntosh County,50.88860649338751,2024-07-15,50.0
9,2025-07-15,OU Children’s Hospital,108.96002167573256,2024-07-15,114.51
1,2025-07-15,Oklahoma Mothers’ Milk Bank,82.7022376825992,2024-07-15,80.34
1,2025-07-15,Oklahoma Mothers’ Milk Bank,127.45739440506857,2024-07-15,131.75
18,2025-07-15,Shawnee Mission MC,53.69298201187365,2024-07-15,53.23
8,2025-07-15,St. Anthony Shawnee Hospital,66.69817546508644,2024-07-15,69.67
8,2025-07-15,St. Anthony Shawnee Hospital,63.484680554979875,2024-07-15,65.34
26,2025-07-16,Andrew County,56.24222524685175,2024-07-16,50.0
26,2025-07-16,Andrew County,52.43546580340118,2024-07-16,50.0
7,2025-07-16,Canadian Valley,79.33434615525174,2024-07-16,75.45
4,2025-07-16,Cleveland County Moore,115.845242888348,2024-07-16,102.38
6,2025-07-16,Edmond Hope Center,118.09528547717686,2024-07-16,102.82
3,2025-07-16,Integris Baptist,98.51787296985836,2024-07-16,91.78
3,2025-07-16,Integris Baptist,73.56519440683508,2024-07-16,71.27
9,2025-07-16,OU Children’s Hospital,71.2523786470274,2024-07-16,69.25
11,2025-07-16,Tulsa Hillcrest Hospital,69.03732215700687,2024-07-16,70.97
5,2025-07-16,Variety Care- Lafayette,111.67870808502602,2024-07-16,114.39
24,2025-07-16,Washington Regional Medical Center,51.11527856858657,2024-07-16,50.16
19,2025-07-16,Woven Leaf,82.45962847862312,2024-07-16,79.72
15,2025-07-16,YWCA East,87.61121887895834,2024-07-16,87.18
14,2025-07-16,YWCA South,93.00463003096812,2024-07-16,85.29
7,2025-07-17,Canadian Valley,106.32756304742045,2024-07-17,98.7
4,2025-07-17,Cleveland County Moore,150.27182578812747,2024-07-17,137.51
31,2025-07-17,Custer County,68.57047092993282,2024-07-17,63.99
3,2025-07-17,Integris Baptist,86.37361103935342,2024-07-17,85.36
17,2025-07-17,KUMC - Kansas Health Systems – St. Francis Campus,118.25449428206085,2024-07-17,103.64
16,2025-07-17,KUMC - University of Kansas Health System,95.65747451138738,2024-07-17,85.85
1,2025-07-17,Oklahoma Mothers’ Milk Bank,119.15024657778136,2024-07-17,125.38
8,2025-07-17,St. Anthony Shawnee Hospital,72.61534112563503,2024-07-17,65.14
7,2025-07-18,Canadian Valley,66.95710965666946,2024-07-18,68.73
4,2025-07-18,Cleveland County Moore,96.2482083033596,2024-07-18,100.06
6,2025-07-18,Edmond Hope Center,83.49688040963618,2024-07-18,75.89
13,2025-07-18,Jane Phillips Medical Center,80.55591528637137,2024-07-18,82.8
37,2025-07-18,McAlester Regional Health,62.27346565133559,2024-07-18,60.65
33,2025-07-18,McIntosh County,51.1577153629293,2024-07-18,51.08
9,2025-07-18,OU Children’s Hospital,77.18272840307937,2024-07-18,74.66
9,2025-07-18,OU Children’s Hospital,125.00872874134731,2024-07-18,129.65
8,2025-07-18,St. Anthony Shawnee Hospital,109.13821042394274,2024-07-18,106.6
11,2025-07-18,Tulsa Hillcrest Hospital,107.74233890559648,2024-07-18,99.09
11,2025-07-18,Tulsa Hillcrest Hospital,83.48720865761108,2024-07-18,80.18
15,2025-07-18,YWCA East,102.05404892412122,2024-07-18,95.31
14,2025-07-18,YWCA South,108.16958014389053,2024-07-18,112.65
7,2025-07-19,Canadian Valley,77.95910542728193,2024-07-19,80.7
34,2025-07-19,Carter County Health Department,49.1911956557427,2024-07-19,51.67
27,2025-07-19,Comanche County Memorial Hospital,61.110662309741016,2024-07-19,56.39
23,2025-07-19,Flint Hills- Riley County Health Department,139.0539699896122,2024-07-19,136.2
9,2025-07-19,OU Children’s Hospital,113.94822271173086,2024-07-19,106.62
21,2025-07-19,Salina Regional,54.28669956672565,2024-07-19,50.0
8,2025-07-19,St. Anthony Shawnee Hospital,113.47024378683489,2024-07-19,99.68
12,2025-07-19,St. John Owasso,89.49062603973833,2024-07-19,83.44
